episode,episode_seed,node_id,group_size,proposal_weight,baseline_batch_size,proposal_exists,proposal_changed,risk_reduction,utility_regret,baseline_risk,proposal_risk,baseline_utility,proposal_reference_utility,baseline_ids,proposal_ids
24,20031,cloud_0,1,0.6,4,1,0,0.0,-8.881784197001252e-16,0.12683986934019065,0.12683986934019065,7.782661566038664,7.782661566038665,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,cloud_0,1,1.0,4,1,0,0.0,0.0,0.12683986934019065,0.12683986934019065,7.782661566038664,7.782661566038664,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,edge_2,2,0.6,4,1,0,0.0,-8.881784197001252e-16,0.35938999289000045,0.35938999289000045,7.43867222268669,7.438672222686691,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,edge_2,2,1.0,4,1,0,0.0,-8.881784197001252e-16,0.35938999289000045,0.35938999289000045,7.43867222268669,7.438672222686691,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,cloud_0,2,0.6,4,1,0,0.0,-8.881784197001252e-16,0.20582623895506966,0.20582623895506966,7.649500771641773,7.649500771641774,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,cloud_0,2,1.0,4,1,0,0.0,-8.881784197001252e-16,0.20582623895506966,0.20582623895506966,7.649500771641773,7.649500771641774,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,edge_2,4,0.6,4,1,0,0.0,0.0,0.6197200878479434,0.6197200878479434,7.308545213994251,7.308545213994251,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,edge_2,4,1.0,4,1,0,0.0,0.0,0.6197200878479434,0.6197200878479434,7.308545213994251,7.308545213994251,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,cloud_0,4,0.6,4,1,0,0.0,0.0,0.3637989781848277,0.3637989781848277,7.536764476595743,7.536764476595743,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,cloud_0,4,1.0,4,1,0,0.0,0.0,0.3637989781848277,0.3637989781848277,7.536764476595743,7.536764476595743,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,edge_2,8,0.6,4,1,0,0.0,-8.881784197001252e-16,1.1403802777638299,1.1403802777638299,7.197300005036911,7.197300005036912,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,edge_2,8,1.0,4,1,0,0.0,0.0,1.1403802777638299,1.1403802777638299,7.197300005036911,7.197300005036911,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,cloud_0,8,0.6,4,1,0,0.0,0.0,0.6797444566443438,0.6797444566443438,7.451652316581214,7.451652316581214,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
24,20031,cloud_0,8,1.0,4,1,0,0.0,0.0,0.6797444566443438,0.6797444566443438,7.451652316581214,7.451652316581214,r0023|r0010|r0008|r0005,r0023|r0010|r0008|r0005
25,20032,edge_0,1,0.6,3,1,0,0.0,0.0,0.3991546395136229,0.3991546395136229,6.642521771013549,6.642521771013549,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,edge_0,1,1.0,3,1,0,0.0,0.0,0.3991546395136229,0.3991546395136229,6.642521771013549,6.642521771013549,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,cloud_0,1,0.6,3,1,0,0.0,-8.881784197001252e-16,0.18920023913573855,0.18920023913573855,7.046609599721015,7.046609599721016,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,cloud_0,1,1.0,3,1,0,0.0,-8.881784197001252e-16,0.18920023913573855,0.18920023913573855,7.046609599721015,7.046609599721016,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,edge_0,2,0.6,3,1,0,0.0,0.0,0.6209023847174925,0.6209023847174925,6.510591339976947,6.510591339976947,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,edge_0,2,1.0,3,1,0,0.0,-8.881784197001252e-16,0.6209023847174925,0.6209023847174925,6.510591339976947,6.510591339976948,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,cloud_0,2,0.6,3,1,0,0.0,0.0,0.2802876695971515,0.2802876695971515,6.921339341525397,6.921339341525397,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,cloud_0,2,1.0,3,1,0,0.0,8.881784197001252e-16,0.2802876695971515,0.2802876695971515,6.921339341525397,6.921339341525396,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,edge_0,4,0.6,3,1,0,0.0,0.0,1.0643978751252314,1.0643978751252314,6.388362147193665,6.388362147193665,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,edge_0,4,1.0,3,1,0,0.0,0.0,1.0643978751252314,1.0643978751252314,6.388362147193665,6.388362147193665,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,cloud_0,4,0.6,3,1,0,0.0,0.0,0.46246253051997765,0.46246253051997765,6.8015034000420425,6.8015034000420425,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,cloud_0,4,1.0,3,1,0,0.0,0.0,0.46246253051997765,0.46246253051997765,6.8015034000420425,6.8015034000420425,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,edge_0,8,0.6,3,1,0,0.0,0.0,1.9513888559407093,1.9513888559407093,6.2809682932824025,6.2809682932824025,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,edge_0,8,1.0,3,1,0,0.0,0.0,1.9513888559407093,1.9513888559407093,6.2809682932824025,6.2809682932824025,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,cloud_0,8,0.6,3,1,0,0.0,0.0,0.8268122523656296,0.8268122523656296,6.705854505953627,6.705854505953627,r0004|r0020|r0010,r0004|r0020|r0010
25,20032,cloud_0,8,1.0,3,1,0,0.0,0.0,0.8268122523656296,0.8268122523656296,6.705854505953627,6.705854505953627,r0004|r0020|r0010,r0004|r0020|r0010
26,20033,edge_4,1,0.6,2,1,0,0.0,0.0,0.5127680354055167,0.5127680354055167,6.603819375131386,6.603819375131386,r0023|r0020,r0023|r0020
26,20033,edge_4,1,1.0,2,1,0,0.0,0.0,0.5127680354055167,0.5127680354055167,6.603819375131386,6.603819375131386,r0023|r0020,r0023|r0020
26,20033,cloud_0,1,0.6,2,1,0,0.0,-8.881784197001252e-16,0.5346965939011623,0.5346965939011623,7.180351388073427,7.1803513880734275,r0023|r0020,r0023|r0020
26,20033,cloud_0,1,1.0,2,1,0,0.0,0.0,0.5346965939011623,0.5346965939011623,7.180351388073427,7.180351388073427,r0023|r0020,r0023|r0020
26,20033,edge_4,2,0.6,2,1,0,0.0,0.0,0.8274837181990201,0.8274837181990201,6.504704784728049,6.504704784728049,r0023|r0020,r0023|r0020
26,20033,edge_4,2,1.0,2,1,0,0.0,0.0,0.8274837181990201,0.8274837181990201,6.504704784728049,6.504704784728049,r0023|r0020,r0023|r0020
26,20033,cloud_0,2,0.6,2,1,0,0.0,-8.881784197001252e-16,0.7312664273920335,0.7312664273920335,7.083486135233014,7.083486135233015,r0023|r0020,r0023|r0020
26,20033,cloud_0,2,1.0,2,1,0,0.0,-8.881784197001252e-16,0.7312664273920335,0.7312664273920335,7.083486135233014,7.083486135233015,r0023|r0020,r0023|r0020
26,20033,edge_4,4,0.6,2,1,0,0.0,-8.881784197001252e-16,1.4569150837860265,1.4569150837860265,6.422221682906521,6.422221682906522,r0023|r0020,r0023|r0020
26,20033,edge_4,4,1.0,2,1,0,0.0,0.0,1.4569150837860265,1.4569150837860265,6.422221682906521,6.422221682906521,r0023|r0020,r0023|r0020
26,20033,cloud_0,4,0.6,2,1,0,0.0,0.0,1.124406094373776,1.124406094373776,6.981523778833631,6.981523778833631,r0023|r0020,r0023|r0020
26,20033,cloud_0,4,1.0,2,1,0,0.0,0.0,1.124406094373776,1.124406094373776,6.981523778833631,6.981523778833631,r0023|r0020,r0023|r0020
26,20033,cloud_0,8,0.6,2,1,0,0.0,0.0,1.9106854283372607,1.9106854283372607,6.893278984767176,6.893278984767176,r0023|r0020,r0023|r0020
26,20033,cloud_0,8,1.0,2,1,0,0.0,-8.881784197001252e-16,1.9106854283372607,1.9106854283372607,6.893278984767176,6.893278984767177,r0023|r0020,r0023|r0020
27,20034,edge_0,1,0.6,4,1,0,0.0,0.0,0.2470585364875284,0.2470585364875284,7.1521489482835605,7.1521489482835605,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_0,1,1.0,4,1,0,0.0,0.0,0.2470585364875284,0.2470585364875284,7.1521489482835605,7.1521489482835605,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_5,1,0.6,4,1,0,0.0,8.881784197001252e-16,0.26624095055013436,0.26624095055013436,7.323853059106592,7.323853059106591,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_5,1,1.0,4,1,0,0.0,0.0,0.26624095055013436,0.26624095055013436,7.323853059106592,7.323853059106592,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,cloud_0,1,0.6,4,1,0,0.0,0.0,0.133881855690687,0.133881855690687,7.520650644135205,7.520650644135205,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,cloud_0,1,1.0,4,1,0,0.0,0.0,0.133881855690687,0.133881855690687,7.520650644135205,7.520650644135205,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_0,2,0.6,4,1,0,0.0,0.0,0.40430486672949584,0.40430486672949584,7.016552392932264,7.016552392932264,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_0,2,1.0,4,1,0,0.0,0.0,0.40430486672949584,0.40430486672949584,7.016552392932264,7.016552392932264,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_5,2,0.6,4,1,0,0.0,0.0,0.3617803537998655,0.3617803537998655,7.207920243347182,7.207920243347182,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_5,2,1.0,4,1,0,0.0,0.0,0.3617803537998655,0.3617803537998655,7.207920243347182,7.207920243347182,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,cloud_0,2,0.6,4,1,0,0.0,8.881784197001252e-16,0.21885995000085545,0.21885995000085545,7.390286275910486,7.390286275910485,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,cloud_0,2,1.0,4,1,0,0.0,0.0,0.21885995000085545,0.21885995000085545,7.390286275910486,7.390286275910486,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_5,4,0.6,4,1,0,0.0,8.881784197001252e-16,0.5528591602993278,0.5528591602993278,7.071057985411972,7.071057985411971,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_5,4,1.0,4,1,0,0.0,0.0,0.5528591602993278,0.5528591602993278,7.071057985411972,7.071057985411972,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,cloud_0,4,0.6,4,1,0,0.0,0.0,0.38881613862119224,0.38881613862119224,7.283631268708204,7.283631268708204,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,cloud_0,4,1.0,4,1,0,0.0,0.0,0.38881613862119224,0.38881613862119224,7.283631268708204,7.283631268708204,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_5,8,0.6,4,1,0,0.0,8.881784197001252e-16,0.9350167732982524,0.9350167732982524,6.939076265161529,6.939076265161528,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,edge_5,8,1.0,4,1,0,0.0,8.881784197001252e-16,0.9350167732982524,0.9350167732982524,6.939076265161529,6.939076265161528,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,cloud_0,8,0.6,4,1,0,0.0,0.0,0.728728515861866,0.728728515861866,7.208293689930181,7.208293689930181,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
27,20034,cloud_0,8,1.0,4,1,0,0.0,8.881784197001252e-16,0.728728515861866,0.728728515861866,7.208293689930181,7.20829368993018,r0010|r0021|r0004|r0008,r0010|r0021|r0004|r0008
28,20035,edge_3,1,0.6,5,1,0,0.0,8.881784197001252e-16,0.23343170425813553,0.23343170425813553,7.527156796171452,7.527156796171451,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,edge_3,1,1.0,5,1,0,0.0,8.881784197001252e-16,0.23343170425813553,0.23343170425813553,7.527156796171452,7.527156796171451,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,cloud_0,1,0.6,5,1,0,0.0,0.0,0.26152882510380493,0.26152882510380493,7.888036541235017,7.888036541235017,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,cloud_0,1,1.0,5,1,0,0.0,0.0,0.26152882510380493,0.26152882510380493,7.888036541235017,7.888036541235017,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,edge_3,2,0.6,5,1,0,0.0,-8.881784197001252e-16,0.3739112857515095,0.3739112857515095,7.386608129725493,7.386608129725494,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,edge_3,2,1.0,5,1,0,0.0,8.881784197001252e-16,0.3739112857515095,0.3739112857515095,7.386608129725493,7.386608129725492,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,cloud_0,2,0.6,5,1,0,0.0,0.0,0.3850900090108666,0.3850900090108666,7.7551270853705745,7.7551270853705745,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,cloud_0,2,1.0,5,1,0,0.0,0.0,0.3850900090108666,0.3850900090108666,7.7551270853705745,7.7551270853705745,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,edge_3,4,0.6,5,1,0,0.0,0.0,0.6548704487382574,0.6548704487382574,7.2578032310995955,7.2578032310995955,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,edge_3,4,1.0,5,1,0,0.0,0.0,0.6548704487382574,0.6548704487382574,7.2578032310995955,7.2578032310995955,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,cloud_0,4,0.6,5,1,0,0.0,0.0,0.6322123768249898,0.6322123768249898,7.613494165163393,7.613494165163393,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,cloud_0,4,1.0,5,1,0,0.0,0.0,0.6322123768249898,0.6322123768249898,7.613494165163393,7.613494165163393,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,edge_3,8,0.6,5,1,0,0.0,8.881784197001252e-16,1.2167887747117532,1.2167887747117532,7.151468514413471,7.15146851441347,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,edge_3,8,1.0,5,1,0,0.0,0.0,1.2167887747117532,1.2167887747117532,7.151468514413471,7.151468514413471,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,cloud_0,8,0.6,5,1,0,0.0,0.0,1.1264571124532365,1.1264571124532365,7.486571277126224,7.486571277126224,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
28,20035,cloud_0,8,1.0,5,1,0,0.0,0.0,1.1264571124532365,1.1264571124532365,7.486571277126224,7.486571277126224,r0021|r0001|r0002|r0013|r0005,r0021|r0001|r0002|r0013|r0005
29,20036,edge_4,1,0.6,4,1,0,0.0,-8.881784197001252e-16,0.12089572890154211,0.12089572890154211,6.902643771741963,6.902643771741964,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,edge_4,1,1.0,4,1,0,0.0,-8.881784197001252e-16,0.12089572890154211,0.12089572890154211,6.902643771741963,6.902643771741964,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,cloud_0,1,0.6,4,1,0,0.0,8.881784197001252e-16,0.11379344282281999,0.11379344282281999,7.28815332065285,7.2881533206528495,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,cloud_0,1,1.0,4,1,0,0.0,8.881784197001252e-16,0.11379344282281999,0.11379344282281999,7.28815332065285,7.2881533206528495,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,edge_4,2,0.6,4,1,0,0.0,-8.881784197001252e-16,0.19733221148812796,0.19733221148812796,6.768594581081579,6.7685945810815795,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,edge_4,2,1.0,4,1,0,0.0,-8.881784197001252e-16,0.19733221148812796,0.19733221148812796,6.768594581081579,6.7685945810815795,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,cloud_0,2,0.6,4,1,0,0.0,0.0,0.16136371851153042,0.16136371851153042,7.162912568061538,7.162912568061538,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,cloud_0,2,1.0,4,1,0,0.0,-8.881784197001252e-16,0.16136371851153042,0.16136371851153042,7.162912568061538,7.162912568061539,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,edge_4,4,0.6,4,1,0,0.0,0.0,0.35020517666129974,0.35020517666129974,6.654489946888429,6.654489946888429,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,edge_4,4,1.0,4,1,0,0.0,-8.881784197001252e-16,0.35020517666129974,0.35020517666129974,6.654489946888429,6.65448994688843,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,cloud_0,4,0.6,4,1,0,0.0,0.0,0.2565042698889512,0.2565042698889512,7.026418669922286,7.026418669922286,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,cloud_0,4,1.0,4,1,0,0.0,0.0,0.2565042698889512,0.2565042698889512,7.026418669922286,7.026418669922286,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,cloud_0,8,0.6,4,1,0,0.0,0.0,0.4467853726437928,0.4467853726437928,6.904408019904614,6.904408019904614,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
29,20036,cloud_0,8,1.0,4,1,0,0.0,8.881784197001252e-16,0.4467853726437928,0.4467853726437928,6.904408019904614,6.904408019904613,r0023|r0007|r0000|r0019,r0023|r0007|r0000|r0019
30,20037,edge_4,1,0.6,3,1,0,0.0,0.0,0.18755511569228414,0.18755511569228414,6.437808504680583,6.437808504680583,r0007|r0004|r0011,r0007|r0004|r0011
30,20037,edge_4,1,1.0,3,1,0,0.0,0.0,0.18755511569228414,0.18755511569228414,6.437808504680583,6.437808504680583,r0007|r0004|r0011,r0007|r0004|r0011
30,20037,cloud_0,1,0.6,7,1,1,0.5439817946069045,0.2598320385070947,1.0070601466825793,0.46307835207567466,6.565321087911924,6.305489049404829,r0007|r0009|r0002|r0023|r0015|r0004|r0019,r0007|r0009|r0002|r0015|r0004|r0011|r0019
30,20037,cloud_0,1,1.0,7,1,1,0.5439817946069045,0.2598320385070947,1.0070601466825793,0.46307835207567466,6.565321087911924,6.305489049404829,r0007|r0009|r0002|r0023|r0015|r0004|r0019,r0007|r0009|r0002|r0015|r0004|r0011|r0019
30,20037,edge_4,2,0.6,3,1,0,0.0,0.0,0.262364391694981,0.262364391694981,6.3153212249831325,6.3153212249831325,r0007|r0004|r0011,r0007|r0004|r0011
30,20037,edge_4,2,1.0,3,1,0,0.0,0.0,0.262364391694981,0.262364391694981,6.3153212249831325,6.3153212249831325,r0007|r0004|r0011,r0007|r0004|r0011
30,20037,cloud_0,2,0.6,7,1,1,1.049892907845734,0.2550338812587922,1.9436409752281525,0.8937480673824184,6.481485120341816,6.226451239083024,r0007|r0009|r0002|r0023|r0015|r0004|r0019,r0007|r0009|r0002|r0015|r0004|r0011|r0019
30,20037,cloud_0,2,1.0,7,1,1,1.049892907845734,0.2550338812587922,1.9436409752281525,0.8937480673824184,6.481485120341816,6.226451239083024,r0007|r0009|r0002|r0023|r0015|r0004|r0019,r0007|r0009|r0002|r0015|r0004|r0011|r0019
30,20037,edge_4,4,0.6,3,1,0,0.0,0.0,0.4119829437003748,0.4119829437003748,6.181294710201268,6.181294710201268,r0007|r0004|r0011,r0007|r0004|r0011
30,20037,edge_4,4,1.0,3,1,0,0.0,0.0,0.4119829437003748,0.4119829437003748,6.181294710201268,6.181294710201268,r0007|r0004|r0011,r0007|r0004|r0011
30,20037,cloud_0,4,0.6,7,1,1,1.547171183840321,0.24698119861363743,3.302258681836227,1.7550874979959061,6.39401248495027,6.147031286336633,r0007|r0009|r0002|r0023|r0015|r0004|r0019,r0007|r0009|r0002|r0015|r0004|r0011|r0019
30,20037,cloud_0,4,1.0,7,1,1,1.547171183840321,0.24698119861363832,3.302258681836227,1.7550874979959061,6.39401248495027,6.147031286336632,r0007|r0009|r0002|r0023|r0015|r0004|r0019,r0007|r0009|r0002|r0015|r0004|r0011|r0019
30,20037,edge_4,8,0.6,3,1,0,0.0,0.0,0.7112200477111624,0.7112200477111624,6.056150516712562,6.056150516712562,r0007|r0004|r0011,r0007|r0004|r0011
30,20037,edge_4,8,1.0,3,1,0,0.0,8.881784197001252e-16,0.7112200477111624,0.7112200477111624,6.056150516712562,6.056150516712561,r0007|r0004|r0011,r0007|r0004|r0011
30,20037,cloud_0,8,0.6,5,1,0,0.0,0.0,1.5064036982288784,1.5064036982288784,6.269703678812587,6.269703678812587,r0007|r0009|r0004|r0011|r0019,r0007|r0009|r0004|r0011|r0019
30,20037,cloud_0,8,1.0,5,1,0,0.0,0.0,1.5064036982288784,1.5064036982288784,6.269703678812587,6.269703678812587,r0007|r0009|r0004|r0011|r0019,r0007|r0009|r0004|r0011|r0019
31,20038,cloud_0,1,0.6,4,1,0,0.0,-8.881784197001252e-16,0.16286967885992296,0.16286967885992296,7.7439281767011225,7.743928176701123,r0017|r0004|r0014|r0016,r0017|r0004|r0014|r0016
31,20038,cloud_0,1,1.0,4,1,0,0.0,-8.881784197001252e-16,0.16286967885992296,0.16286967885992296,7.7439281767011225,7.743928176701123,r0017|r0004|r0014|r0016,r0017|r0004|r0014|r0016
31,20038,cloud_0,2,0.6,4,1,0,0.0,0.0,0.23746525204046742,0.23746525204046742,7.614556476832597,7.614556476832597,r0017|r0004|r0014|r0016,r0017|r0004|r0014|r0016
31,20038,cloud_0,2,1.0,4,1,0,0.0,0.0,0.23746525204046742,0.23746525204046742,7.614556476832597,7.614556476832597,r0017|r0004|r0014|r0016,r0017|r0004|r0014|r0016
31,20038,cloud_0,4,0.6,4,1,0,0.0,0.0,0.38665639840155636,0.38665639840155636,7.481241135044392,7.481241135044392,r0017|r0004|r0014|r0016,r0017|r0004|r0014|r0016
31,20038,cloud_0,4,1.0,4,1,0,0.0,0.0,0.38665639840155636,0.38665639840155636,7.481241135044392,7.481241135044392,r0017|r0004|r0014|r0016,r0017|r0004|r0014|r0016
31,20038,cloud_0,8,0.6,4,1,0,0.0,0.0,0.6850386911237342,0.6850386911237342,7.368452559932481,7.368452559932481,r0017|r0004|r0014|r0016,r0017|r0004|r0014|r0016
31,20038,cloud_0,8,1.0,4,1,0,0.0,0.0,0.6850386911237342,0.6850386911237342,7.368452559932481,7.368452559932481,r0017|r0004|r0014|r0016,r0017|r0004|r0014|r0016
32,20039,edge_5,1,0.6,5,1,0,0.0,-8.881784197001252e-16,0.3052286722108454,0.3052286722108454,6.9699009428427,6.969900942842701,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,edge_5,1,1.0,5,1,0,0.0,0.0,0.3052286722108454,0.3052286722108454,6.9699009428427,6.9699009428427,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,cloud_0,1,0.6,5,1,0,0.0,0.0,0.14586091791571015,0.14586091791571015,7.115412740624248,7.115412740624248,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,cloud_0,1,1.0,5,1,0,0.0,0.0,0.14586091791571015,0.14586091791571015,7.115412740624248,7.115412740624248,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,edge_5,2,0.6,5,1,0,0.0,0.0,0.5059859189254069,0.5059859189254069,6.819669890179679,6.819669890179679,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,edge_5,2,1.0,5,1,0,0.0,0.0,0.5059859189254069,0.5059859189254069,6.819669890179679,6.819669890179679,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,cloud_0,2,0.6,5,1,0,0.0,0.0,0.2579869652583684,0.2579869652583684,6.9930062745861825,6.9930062745861825,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,cloud_0,2,1.0,5,1,0,0.0,8.881784197001252e-16,0.2579869652583684,0.2579869652583684,6.9930062745861825,6.993006274586182,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,edge_5,4,0.6,5,1,0,0.0,0.0,0.9075004123545295,0.9075004123545295,6.676389290942289,6.676389290942289,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,edge_5,4,1.0,5,1,0,0.0,0.0,0.9075004123545295,0.9075004123545295,6.676389290942289,6.676389290942289,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,cloud_0,4,0.6,5,1,0,0.0,8.881784197001252e-16,0.4822390599436849,0.4822390599436849,6.896040911327571,6.89604091132757,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,cloud_0,4,1.0,5,1,0,0.0,0.0,0.4822390599436849,0.4822390599436849,6.896040911327571,6.896040911327571,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,edge_5,8,0.6,5,1,0,0.0,0.0,1.7105293992127752,1.7105293992127752,6.531294413581651,6.531294413581651,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,edge_5,8,1.0,5,1,0,0.0,-8.881784197001252e-16,1.7105293992127752,1.7105293992127752,6.531294413581651,6.5312944135816515,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,cloud_0,8,0.6,5,1,0,0.0,0.0,0.9307432493143178,0.9307432493143178,6.811959323898639,6.811959323898639,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
32,20039,cloud_0,8,1.0,5,1,0,0.0,0.0,0.9307432493143178,0.9307432493143178,6.811959323898639,6.811959323898639,r0004|r0009|r0000|r0011|r0006,r0004|r0009|r0000|r0011|r0006
33,20040,edge_4,1,0.6,6,1,0,0.0,-8.881784197001252e-16,0.18988910563250175,0.18988910563250175,7.112575658666621,7.112575658666622,r0014|r0012|r0001|r0023|r0005|r0006,r0014|r0012|r0001|r0023|r0005|r0006
33,20040,edge_4,1,1.0,6,1,0,0.0,0.0,0.18988910563250175,0.18988910563250175,7.112575658666621,7.112575658666621,r0014|r0012|r0001|r0023|r0005|r0006,r0014|r0012|r0001|r0023|r0005|r0006
33,20040,cloud_0,1,0.6,6,1,0,0.0,0.0,0.060501151364875015,0.060501151364875015,7.295235583921702,7.295235583921702,r0014|r0012|r0001|r0023|r0005|r0006,r0014|r0012|r0001|r0023|r0005|r0006
33,20040,cloud_0,1,1.0,6,1,0,0.0,0.0,0.060501151364875015,0.060501151364875015,7.295235583921702,7.295235583921702,r0014|r0012|r0001|r0023|r0005|r0006,r0014|r0012|r0001|r0023|r0005|r0006
